id	reg	vb	hinc	hmem	hint	fixline	hcar	sex	agecat	marits	red	empst	hhead	pinc	sim	seg_ls	q74#1	q74#2	q74#3	q74#4	q74#5	q74#6	q74#7	q74#8	q74#9	q65#13	q65#17	q65#18	q40_23	q75_1	q78_1
1728	81	5	16	4	1	2	1	2	2	1	4	1	2	 	1	6	1	1	0	1	0	0	1	0	1	1	0	0	1	120	150
1729	11	6	13	3	1	2	1	2	3	1	3	1	2	 	1	6	1	1	1	0	1	1	0	0	0	1	0	1	2	120	60
1730	21	4	15	4	1	2	1	1	4	2	3	2	1	17	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	120	80
1731	11	6	15	3	1	1	1	1	4	2	1	2	1	17	1	3	1	1	1	0	1	0	0	0	1	1	1	1	1	60	120
1732	52	5	15	3	1	1	1	2	3	2	4	6	2	22	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	120	30
1733	72	2	14	3	1	2	1	1	2	1	3	1	2	 	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	600	1200
1734	42	2	26	3	1	1	1	2	1	1	1	1	2	 	1	2	1	0	0	1	0	1	1	1	1	1	0	0	6	420	420
1735	52	1	12	7	1	1	2	1	2	1	2	2	2	20	1	3	1	1	1	1	1	1	1	1	1	1	1	0	1	180	240
1736	42	4	20	5	1	1	1	1	6	2	4	7	1	 	1	6	1	1	0	0	0	0	0	0	0	1	1	0	1	60	60
1737	21	1	14	4	1	1	2	1	1	1	1	1	1	 	1	8	1	1	1	1	1	1	0	1	1	1	1	1	1	100	150
1738	71	4	14	4	1	1	1	2	3	1	1	9	2	22	1	6	1	1	0	1	0	1	0	0	0	1	0	0	1	120	300
1739	62	5	13	4	2	1	2	2	2	1	4	2	1	17	1	3	1	1	1	0	0	0	0	1	0	1	1	0	1	90	120
1740	81	4	14	4	1	2	1	2	1	1	2	1	2	25	1	6	1	1	1	0	1	0	1	0	0	1	1	0	1	120	300
1741	53	3	15	6	1	2	1	2	1	1	2	2	2	 	1	6	1	0	0	0	0	0	0	0	0	0	0	0	1	60	320
1742	62	5	13	3	1	2	1	1	4	3	4	2	1	14	1	3	1	1	1	0	0	1	0	1	0	1	1	1	1	120	240
1743	62	2	14	6	1	2	1	1	1	1	3	7	1	 	1	6	1	1	1	0	1	1	1	1	1	1	1	1	1	360	600
1744	62	5	18	2	1	2	3	2	2	3	4	2	1	19	1	6	1	0	0	0	1	1	0	1	0	1	0	0	1	120	300
1745	31	2	15	5	1	2	1	2	2	2	1	6	2	 	1	3	1	1	1	0	1	1	0	0	0	1	1	0	4	100	120
1746	51	5	12	4	1	2	1	1	1	1	1	1	1	 	1	5	1	1	1	1	0	0	1	1	1	1	1	1	1	120	480
1747	52	4	16	3	1	2	1	2	1	1	1	1	2	 	1	6	1	1	1	1	0	1	1	1	1	1	1	1	1	320	480
1748	62	5	13	5	1	2	2	1	3	1	2	2	2	17	1	2	1	1	1	0	1	1	1	1	0	1	0	0	1	120	180
1749	31	3	11	3	1	1	2	1	6	2	3	4	1	11	1	3	1	1	1	0	1	1	1	1	0	1	1	1	1	60	180
1750	31	3	21	1	1	1	1	2	6	4	3	4	1	21	1	6	1	1	1	0	1	1	1	1	0	1	1	0	1	600	120
1751	81	2	16	3	1	2	1	2	3	2	4	1	2	22	1	3	1	1	1	1	0	1	1	1	0	0	0	1	1	500	300
1752	32	1	14	5	1	1	1	1	4	2	3	4	1	16	1	2	1	1	1	1	1	1	0	1	1	1	1	1	1	120	120
1753	62	5	14	3	1	1	1	1	4	2	1	2	1	16	1	6	1	1	1	1	0	1	1	1	1	1	0	0	1	240	240
1754	81	5	14	3	2	2	1	2	4	2	4	6	2	22	1	8	1	1	1	0	0	1	0	0	0	1	1	0	2	10	20
1755	21	3	15	3	1	1	1	2	5	1	1	1	2	31	1	1	1	1	1	0	0	1	0	1	0	1	1	0	5	120	60
1756	71	5	14	4	1	2	2	1	3	2	2	2	1	16	1	8	1	1	1	1	1	0	0	1	1	1	1	0	1	120	150
1757	62	4	14	4	1	2	1	1	5	2	3	2	1	15	1	6	1	1	1	0	0	0	0	1	0	1	1	1	1	300	120
1758	21	2	14	3	1	2	2	2	2	2	2	6	2	26	1	3	0	1	0	0	0	0	0	0	0	1	1	0	1	12	240
1759	42	1	13	4	1	1	2	2	5	2	2	2	1	15	1	3	1	1	1	1	1	0	0	1	1	1	1	0	2	40	90
1760	53	2	17	4	2	1	1	2	5	2	1	9	2	26	1	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
1761	21	3	14	2	1	1	3	2	6	4	3	2	2	23	1	8	1	1	0	0	0	0	0	1	0	0	0	1	1	240	420
1762	61	4	15	4	1	1	1	2	1	1	2	1	1	 	1	2	1	1	1	1	0	0	1	1	1	1	1	0	1	120	300
1763	52	2	15	4	1	2	3	2	3	2	3	6	2	19	1	3	1	0	1	0	1	0	1	1	0	1	0	0	1	360	120
1764	11	6	14	3	1	2	3	1	3	2	4	2	1	16	1	8	1	1	1	0	0	1	0	1	0	1	0	1	1	150	180
1765	21	3	18	3	1	2	1	2	6	2	1	9	2	25	1	1	0	1	1	1	1	1	0	0	0	1	1	0	6	120	280
1766	53	2	14	2	1	2	1	1	6	2	2	2	1	15	1	4	1	1	1	0	1	0	1	0	0	1	1	0	1	120	120
1767	31	2	14	6	1	2	2	2	6	2	1	2	1	21	1	1	1	1	1	0	0	0	0	0	0	1	0	0	2	40	60
1768	11	6	13	4	1	2	1	2	1	1	3	1	2	 	1	3	1	1	1	1	1	1	1	1	0	1	0	1	1	120	300
1769	52	2	16	3	1	2	1	2	3	1	1	2	2	22	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	120	120
1770	71	2	14	4	1	2	2	1	5	2	3	2	1	15	1	2	1	0	1	0	0	0	0	0	0	1	1	1	1	50	40
1771	71	5	15	3	1	2	1	2	5	2	1	4	2	20	1	3	1	1	1	0	0	1	1	1	1	1	1	0	3	60	60
1772	42	3	16	3	1	2	1	1	6	2	1	8	2	20	2	3	1	0	0	1	0	0	0	0	0	1	0	0	2	45	120
1773	42	3	13	4	1	1	1	1	4	4	3	2	1	19	1	3	1	1	1	1	0	1	0	1	1	1	1	0	1	90	150
1774	42	1	14	4	1	1	1	2	4	2	1	2	1	19	1	3	1	1	1	0	0	1	0	0	0	1	0	0	1	20	10
1775	11	6	16	2	1	2	3	2	2	3	3	1	2	27	1	2	1	1	1	1	0	1	0	1	1	1	1	1	1	30	30
1776	32	1	12	7	1	1	2	1	3	2	4	2	1	17	1	3	1	1	0	0	1	0	0	0	1	1	1	0	2	30	60
1777	31	3	15	3	1	2	1	1	3	2	2	2	1	16	1	6	1	1	1	0	1	0	0	0	0	1	1	0	3	20	30
1778	81	4	13	3	1	2	1	1	4	2	4	2	1	14	1	3	0	1	0	0	0	0	0	0	0	1	1	1	1	120	120
1779	72	3	15	4	1	2	1	2	4	2	2	2	2	19	1	3	1	1	1	0	1	1	0	0	0	0	0	0	3	20	20
1780	71	3	15	3	1	1	1	2	4	2	4	6	2	23	1	3	1	1	1	0	1	1	0	1	0	1	1	1	5	35	0
1781	81	5	14	2	1	2	1	2	3	2	4	2	1	17	1	6	1	1	1	1	0	1	0	1	1	1	1	1	3	60	120
1782	11	6	12	4	1	2	1	2	1	1	3	1	2	31	1	8	1	1	1	0	0	0	0	0	0	1	1	0	1	30	30
1783	81	3	16	2	1	2	1	2	2	1	3	2	1	21	1	6	1	1	1	0	0	0	0	0	0	1	0	1	1	75	20
1784	52	3	15	4	1	2	1	2	4	2	2	6	2	22	1	3	1	0	0	1	1	1	0	0	1	1	1	0	2	60	90
1785	42	5	13	3	1	1	2	1	1	1	3	1	1	31	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	360	120
1786	72	4	15	4	1	1	1	1	1	1	1	1	2	 	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1787	52	3	14	5	1	1	2	1	4	2	4	2	1	16	1	2	1	1	0	0	1	0	0	0	0	1	1	0	1	180	240
1788	72	3	15	4	1	1	1	1	1	1	1	1	2	 	1	6	1	1	0	1	0	0	0	1	1	1	1	1	1	420	720
1789	81	5	14	5	1	2	1	2	2	1	4	1	1	 	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	600	600
1790	41	3	15	4	1	2	1	2	3	2	1	6	2	21	1	6	1	1	0	1	0	0	0	1	0	1	1	0	1	90	90
1791	72	2	15	4	1	2	1	2	2	1	4	1	2	 	1	8	1	1	1	0	0	1	0	1	1	1	1	1	1	300	240
1792	72	2	12	4	2	1	1	1	6	2	4	2	1	18	1	3	1	1	1	0	0	0	0	0	0	1	1	0	4	20	0
1793	11	6	15	4	1	1	1	2	1	1	1	1	2	 	1	6	1	1	1	0	0	1	1	1	0	1	1	1	2	30	50
1794	42	4	14	2	1	1	1	1	5	1	4	2	1	 	1	3	1	1	1	0	1	1	0	1	0	1	0	1	2	45	60
1795	11	6	14	4	1	2	3	1	2	1	1	2	1	19	1	2	1	1	1	1	1	0	1	1	0	1	1	1	1	150	180
1796	81	4	19	5	1	1	3	2	5	2	3	9	2	31	1	2	0	0	0	1	0	0	0	0	0	1	0	0	3	150	120
1797	71	3	15	2	1	1	1	1	4	1	1	2	2	22	1	5	0	0	0	1	0	0	0	0	1	0	0	0	5	30	50
1798	81	1	14	3	1	2	2	1	3	2	2	2	1	17	1	3	1	1	1	0	1	1	0	1	0	1	0	1	1	90	240
1799	41	2	14	4	1	1	2	2	3	2	1	6	2	19	1	3	1	1	1	0	1	1	0	0	0	1	1	0	1	300	300
1800	81	4	13	4	1	1	1	2	1	1	1	1	2	 	1	6	1	1	0	0	0	0	0	1	1	1	1	0	1	30	120
1801	21	4	14	4	1	1	1	2	5	2	3	2	2	 	1	3	1	1	0	0	1	0	0	0	0	1	1	0	6	30	0
1802	32	3	14	4	1	1	2	2	4	2	3	2	2	18	1	6	1	1	1	0	0	0	0	0	0	1	1	0	5	30	0
1803	42	3	15	5	1	2	2	2	1	1	2	7	2	31	1	2	1	1	0	0	0	0	0	1	0	1	0	0	1	60	120
1804	53	4	13	4	1	2	2	1	5	2	4	2	2	15	1	4	1	1	1	1	1	0	0	0	0	1	1	0	1	150	120
1805	81	5	14	4	1	1	3	1	2	1	3	1	2	 	1	6	1	1	1	1	0	0	0	1	1	1	0	0	1	60	10
1806	21	4	13	3	1	2	2	2	3	2	3	6	2	21	1	3	1	1	1	0	1	0	1	0	0	1	1	0	1	120	20
1807	61	3	15	5	1	1	1	1	6	2	3	2	1	18	1	6	1	1	1	0	1	0	0	0	0	1	1	0	2	30	60
1808	52	3	15	4	1	2	1	1	2	1	2	1	2	 	1	2	1	1	0	0	0	0	1	0	0	1	1	1	2	120	240
1809	81	5	14	4	1	1	1	2	2	1	4	1	2	31	1	3	1	1	1	1	1	1	1	1	1	1	0	1	1	240	240
1810	21	4	13	5	1	2	2	2	4	2	3	2	1	21	1	8	1	1	1	0	1	0	0	0	0	1	0	0	1	240	120
1811	51	2	13	4	1	1	1	1	4	4	3	2	1	18	1	6	1	1	0	0	0	0	0	0	1	1	1	0	2	60	120
1812	11	6	12	4	1	2	1	1	5	2	3	2	2	 	1	3	1	1	1	0	1	0	0	0	0	1	1	1	1	60	240
1813	41	1	14	4	1	2	2	2	6	2	3	9	2	22	1	6	1	0	0	0	0	0	0	1	0	0	0	0	3	20	10
1814	81	1	14	4	1	2	1	2	2	2	3	1	1	30	1	2	1	1	1	1	0	0	1	1	1	1	1	1	1	4	6
1815	32	3	14	4	1	1	2	1	4	2	3	2	1	17	1	6	1	1	1	0	0	0	0	0	0	1	1	0	1	60	30
1816	21	2	14	2	1	2	1	2	2	1	3	2	1	18	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	300	180
1817	31	1	15	4	1	2	2	2	1	1	2	1	1	30	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	60	120
1818	61	4	14	4	1	2	1	1	6	2	4	2	1	14	1	3	1	1	1	1	1	1	0	0	0	1	1	0	1	180	240
1819	61	4	13	4	1	1	1	2	2	1	4	1	2	 	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	600	900
1820	81	5	15	2	1	2	1	2	6	2	3	9	2	19	1	6	0	1	0	0	0	1	0	0	0	1	1	0	6	10	20
1821	21	4	13	4	1	2	2	1	1	1	1	1	2	 	1	3	1	1	1	0	0	0	0	1	0	1	1	0	1	200	200
1822	72	1	16	3	1	2	1	1	3	2	1	2	1	18	1	5	1	1	0	0	1	1	0	1	0	1	1	0	2	30	60
1823	52	4	13	3	1	2	1	2	4	3	3	2	1	19	1	3	1	1	1	0	0	0	0	1	0	1	0	0	1	60	60
1824	32	5	13	4	1	2	2	1	2	1	2	2	2	19	1	3	1	1	1	1	0	0	1	1	1	1	1	0	1	180	480
1825	51	1	14	3	1	1	2	2	3	2	4	6	2	22	1	3	1	1	1	1	1	1	1	1	0	1	1	0	1	120	20
1826	81	4	14	2	1	2	1	2	3	2	4	2	1	16	1	6	1	1	0	0	1	0	0	1	0	1	1	0	1	60	180
1827	81	5	15	3	1	1	1	1	5	1	3	2	2	15	1	1	0	0	0	0	0	0	0	1	0	0	0	0	3	180	240
1828	81	5	16	3	2	1	1	1	3	2	2	2	1	19	1	6	1	0	1	0	0	0	0	0	0	1	0	1	1	60	120
1829	32	2	13	4	1	1	2	1	6	2	4	5	1	15	1	6	1	1	1	0	1	0	0	0	0	1	1	1	5	60	30
1830	62	5	12	4	1	2	2	1	1	1	2	1	2	 	1	6	1	1	0	0	0	0	0	1	0	1	1	0	1	30	50
1831	41	1	20	4	1	1	1	2	3	2	2	6	2	22	1	3	1	1	1	0	1	1	1	1	0	1	0	1	1	300	120
1832	71	5	16	2	1	1	1	2	6	2	4	2	1	16	1	3	1	1	1	1	0	1	0	0	0	1	1	0	1	60	180
1833	62	1	13	4	1	2	1	2	4	1	3	2	2	20	1	3	1	1	1	1	0	1	0	1	0	1	1	0	1	60	120
1834	21	3	11	4	1	1	2	2	3	2	4	6	2	20	1	3	1	1	1	0	1	0	0	0	1	1	1	0	2	30	20
1835	21	3	14	5	1	2	2	1	5	2	2	2	1	16	1	2	1	1	0	0	0	1	0	0	1	1	1	0	2	20	20
1836	71	4	16	4	1	2	1	1	3	1	4	1	2	20	1	2	1	1	1	0	0	0	0	0	0	1	1	1	1	240	240
1837	31	3	16	2	3	1	1	2	6	4	4	2	1	17	1	1	1	1	1	0	1	1	0	0	0	1	0	1	2	45	30
1838	81	3	18	2	1	2	1	1	5	4	3	2	1	18	1	2	1	1	1	0	1	1	1	1	0	1	1	1	1	60	180
1839	81	2	15	3	1	2	3	2	6	5	1	9	1	22	1	2	1	1	1	0	0	0	0	1	0	1	1	0	3	120	60
1840	71	2	14	5	1	1	3	2	5	2	4	7	2	22	1	6	1	1	1	0	0	0	0	0	0	1	1	0	1	30	45
1841	51	2	13	3	1	1	2	1	4	2	4	2	1	14	1	6	1	1	1	0	1	1	0	1	0	1	1	1	1	500	120
1842	11	6	13	5	1	1	1	2	1	1	3	1	1	29	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	240	60
1843	32	1	14	3	1	1	1	2	2	2	1	6	2	22	1	3	1	1	1	1	0	0	1	0	1	1	0	1	1	60	180
1844	62	5	16	5	1	1	1	2	2	1	4	1	2	20	1	6	1	1	1	0	1	1	0	1	1	1	1	0	1	180	180
1845	81	2	13	5	1	1	2	2	5	2	2	2	2	24	1	8	1	1	1	0	1	0	0	0	1	1	1	0	1	200	100
1846	71	1	13	3	1	2	2	2	3	1	4	2	2	16	1	2	1	1	1	0	1	1	0	0	0	1	1	1	5	60	60
1847	21	3	13	6	1	1	2	2	4	4	3	6	2	22	1	2	1	1	1	1	1	0	1	1	0	1	1	0	1	120	60
1848	32	5	14	3	1	2	1	1	6	2	2	2	2	18	1	4	0	0	0	0	0	0	0	0	0	1	1	0	6	0	0
1849	62	2	15	2	3	2	1	2	6	2	4	2	1	16	1	3	1	1	1	0	1	0	0	1	0	1	1	0	5	15	15
1850	72	1	17	6	1	2	1	1	5	2	3	2	1	18	1	1	1	0	0	0	0	0	0	0	0	1	0	0	5	20	15
1851	31	1	13	4	1	1	2	2	1	1	3	1	2	 	1	2	1	1	1	0	1	1	0	1	1	0	0	1	1	180	0
1852	72	2	14	3	1	2	1	1	6	2	1	9	2	24	2	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
1853	42	5	14	3	1	2	1	2	6	2	2	9	2	21	1	3	0	1	0	0	1	1	0	0	0	1	0	1	1	200	200
1854	62	5	20	2	1	2	3	2	2	3	3	1	1	31	1	6	1	1	1	0	0	1	1	1	1	1	1	0	1	120	200
1855	71	2	11	4	1	2	2	2	3	2	4	4	2	18	1	6	1	1	1	0	1	0	0	0	1	1	0	1	2	60	120
1856	32	1	14	4	1	2	1	2	2	1	4	7	1	 	1	1	1	1	1	0	1	0	1	1	1	1	0	1	2	30	120
1857	42	4	14	4	1	2	1	2	2	1	4	7	2	18	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	180	400
1858	81	4	15	2	1	1	3	1	2	1	4	1	2	27	1	6	1	1	1	1	1	1	1	1	1	1	1	0	1	480	600
1859	81	5	16	6	1	1	2	2	1	1	2	1	2	 	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	240	180
1860	51	5	14	3	1	1	1	1	6	2	3	2	1	17	1	6	1	1	1	0	0	0	0	0	0	1	1	0	5	20	30
1861	51	4	12	4	1	1	1	2	6	2	4	2	1	16	1	8	1	1	1	0	1	0	0	0	0	1	1	0	2	120	60
1862	51	2	14	4	1	1	1	1	5	2	2	2	2	18	1	1	0	1	1	0	0	0	0	0	0	1	1	0	3	45	120
1863	72	4	13	5	1	2	1	2	6	2	2	2	2	20	2	3	1	0	0	0	0	0	0	0	0	1	1	0	5	15	30
1864	11	6	14	3	1	2	1	1	5	2	2	2	1	18	1	3	1	1	1	0	1	0	0	1	1	1	1	0	3	300	420
1865	21	3	14	4	1	2	3	1	6	2	2	9	2	22	2	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
1866	53	1	12	5	1	1	2	2	1	1	3	1	1	 	1	6	1	1	1	1	0	1	1	1	0	1	1	0	1	60	120
1867	11	6	12	4	1	1	2	1	6	2	4	2	1	13	1	6	1	1	1	0	1	0	0	1	0	1	1	1	1	180	240
1868	71	5	13	3	1	2	1	1	4	2	4	2	2	16	1	6	1	1	1	0	1	0	0	1	0	1	1	0	1	180	180
1869	62	3	14	3	1	2	1	1	4	2	3	2	1	14	1	6	1	1	1	0	1	1	0	1	0	1	0	1	1	120	120
1870	11	6	17	3	1	1	1	2	4	2	3	2	1	17	1	2	1	1	1	0	1	1	0	0	0	1	1	0	5	30	0
1871	21	1	21	1	1	2	1	2	6	2	4	9	1	21	1	2	1	1	0	0	1	1	1	0	0	1	0	0	1	60	60
1872	53	4	14	4	1	2	1	1	2	1	3	1	2	 	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	800	100
1873	53	3	14	3	1	2	3	2	3	3	1	6	2	22	1	3	1	0	0	0	0	1	1	0	0	1	1	0	2	50	50
1874	32	3	15	5	1	2	1	1	1	1	3	1	2	 	1	8	1	0	0	0	0	1	0	0	0	1	1	0	1	360	362
1875	21	1	14	4	1	2	1	1	1	1	1	1	1	 	1	1	1	1	1	0	0	0	0	1	1	1	1	0	1	200	240
1876	62	3	19	2	1	2	3	1	6	2	2	9	1	19	1	2	1	1	1	1	1	1	1	1	0	1	1	0	2	300	300
1877	62	5	14	4	1	1	2	1	1	1	3	2	2	21	1	1	1	1	1	0	0	0	0	1	1	1	1	0	1	150	150
1878	62	3	14	3	1	2	1	1	5	2	1	2	1	16	1	5	1	1	0	0	0	0	0	0	0	1	0	0	4	0	30
1879	62	5	12	5	1	2	1	1	1	1	1	1	2	 	1	7	1	1	1	0	0	1	0	1	1	1	1	0	1	60	120
1880	11	6	14	3	1	1	2	1	3	2	2	2	1	15	1	2	1	1	1	1	1	1	1	1	0	1	1	0	3	30	30
1881	71	5	14	4	2	1	2	2	6	2	4	9	2	23	1	3	1	1	1	0	0	0	1	0	0	1	1	1	1	240	120
1882	71	2	15	3	1	1	1	2	4	2	4	2	1	19	1	6	1	1	1	0	0	1	0	0	1	1	1	0	1	60	120
1883	53	3	14	3	1	2	1	1	6	2	4	2	1	17	1	3	1	1	1	0	0	0	0	0	1	1	0	0	1	120	100
1884	42	4	14	3	2	2	2	1	4	2	3	2	1	15	1	3	1	1	1	0	0	1	0	0	0	1	1	1	1	240	120
1885	61	1	13	5	1	1	1	1	5	2	2	2	1	15	1	6	0	1	0	0	0	0	0	0	0	1	1	0	3	0	0
1886	72	3	17	4	1	2	1	1	6	2	3	2	1	19	1	6	0	1	0	0	0	0	0	0	0	1	0	1	1	60	120
1887	71	2	16	5	1	1	2	1	5	2	3	2	1	18	1	2	1	1	1	0	1	0	0	0	1	1	1	0	1	360	240
1888	72	2	19	2	1	2	1	1	4	2	3	2	2	19	1	6	1	1	1	1	1	1	0	1	1	1	1	0	1	120	180
1889	42	4	14	3	1	2	1	2	2	1	4	2	1	19	1	3	1	1	1	1	1	0	1	1	1	1	1	0	1	60	240
1890	62	5	14	1	1	1	1	2	6	2	3	2	2	18	1	2	1	1	0	0	1	1	0	0	0	1	1	0	5	30	0
1891	41	2	14	4	1	2	1	2	4	3	1	2	2	18	1	3	0	1	1	0	0	0	0	0	0	1	1	0	5	15	15
1892	71	3	17	3	1	2	3	2	2	1	3	1	2	31	1	6	1	1	1	0	1	0	1	1	1	1	1	0	1	180	360
1893	72	4	14	2	1	2	1	2	3	2	3	2	2	18	1	6	1	1	1	0	1	1	0	0	1	1	1	0	1	180	30
1894	53	1	14	2	1	2	1	2	1	3	2	2	2	22	1	6	1	1	1	0	0	1	1	1	1	1	1	0	3	30	45
1895	51	3	15	1	1	2	1	1	6	1	3	5	1	18	1	2	1	1	0	0	0	0	0	1	0	1	1	0	4	180	180
1896	32	3	13	5	1	1	1	1	6	2	3	2	2	18	2	8	1	1	1	0	0	0	0	0	0	0	0	0	4	60	60
1897	72	3	15	4	1	2	1	1	6	2	3	9	1	21	1	3	1	1	1	0	0	1	0	0	0	1	1	0	2	45	60
1898	31	2	18	4	1	1	1	1	5	1	1	1	2	31	1	6	1	1	0	0	1	0	0	0	0	1	1	0	5	0	0
1899	42	5	16	4	1	2	1	2	6	4	1	9	2	21	1	3	1	1	0	0	0	0	0	0	0	0	1	0	4	60	40
1900	42	3	14	3	1	2	1	2	5	2	4	2	1	16	1	4	1	1	0	1	0	0	0	0	1	1	1	0	1	120	120
1901	11	6	16	3	1	1	1	2	4	2	2	2	2	19	1	6	1	1	1	1	0	1	0	0	0	1	0	1	1	120	60
1902	51	1	15	5	3	1	1	1	5	2	3	2	1	 	1	4	1	1	1	0	1	0	0	0	0	1	1	0	2	60	100
1903	72	4	14	4	1	1	2	1	1	1	3	1	1	 	1	6	1	1	1	1	1	0	0	1	1	1	1	0	2	240	0
1904	81	5	14	4	1	2	1	2	4	2	3	6	2	21	1	3	1	1	1	0	1	0	0	1	0	1	1	0	1	40	20
1905	72	4	15	2	1	1	1	1	6	2	4	9	1	18	1	8	1	1	1	0	1	0	0	0	0	1	1	0	1	120	120
1906	72	1	15	4	1	2	1	1	2	1	3	1	1	30	1	6	1	1	1	1	0	1	0	1	1	1	1	0	1	120	80
1907	21	1	12	4	1	2	2	2	6	2	2	2	2	18	1	3	1	1	1	1	0	0	0	0	0	0	0	0	5	20	60
1908	42	1	14	3	1	2	1	1	6	2	3	2	1	15	1	6	1	1	1	0	1	1	1	1	0	1	1	0	1	870	820
1909	32	5	15	4	1	2	1	2	5	2	4	2	2	17	1	1	1	0	0	0	0	0	0	0	0	1	1	1	5	0	0
1910	62	4	13	3	1	2	1	1	2	1	1	1	2	 	1	5	1	1	0	0	0	0	0	0	1	1	1	0	2	20	40
1911	53	1	16	3	1	1	2	2	4	4	1	9	1	22	1	3	1	1	0	1	0	0	1	1	0	1	1	0	1	60	60
1912	31	1	13	4	1	2	1	2	4	2	4	2	1	20	1	6	1	1	1	0	1	0	1	0	0	1	1	0	1	120	120
1913	72	2	18	2	 	1	1	1	5	2	2	2	2	19	1	4	1	0	1	0	0	0	0	0	0	1	1	0	6	50	90
1914	21	2	20	6	1	2	2	2	1	1	3	1	1	 	1	8	1	1	0	0	0	0	1	1	1	1	0	1	1	120	200
1915	62	2	13	6	1	2	2	1	6	2	1	2	1	21	2	1	1	0	0	0	0	0	0	0	0	0	0	0	5	10	10
1916	81	1	15	4	1	2	2	2	5	2	1	6	2	25	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	240	240
1917	62	3	14	3	1	2	1	1	4	3	2	2	1	15	1	4	1	1	1	0	1	0	0	1	1	1	1	0	1	60	240
1918	11	6	14	5	1	1	1	1	1	1	1	1	1	 	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	75	150
1919	51	3	13	6	1	1	1	2	2	1	4	1	1	 	1	6	1	1	1	0	0	1	0	0	0	1	1	0	2	30	60
1920	61	4	15	4	1	2	3	2	4	2	2	2	2	21	1	2	1	0	0	0	0	0	0	1	0	1	1	0	1	60	60
1921	81	5	15	4	1	2	1	1	2	1	3	1	2	 	1	2	1	0	0	0	0	0	0	0	0	1	0	0	1	120	120
1922	11	6	14	2	1	2	1	2	2	1	3	6	2	 	1	6	1	0	1	0	0	0	0	0	1	1	1	0	1	60	60
1923	52	1	14	3	1	2	2	2	3	2	4	6	1	29	1	3	1	1	1	0	0	0	0	0	0	1	1	0	2	60	20
1924	11	6	16	2	1	1	2	2	6	2	4	6	2	28	1	6	1	1	1	0	1	0	0	0	0	1	1	0	2	60	60
1925	72	2	18	4	3	2	1	2	6	2	2	9	2	28	1	3	1	1	1	0	0	1	1	1	1	1	0	0	4	120	120
1926	81	5	22	2	1	2	3	2	2	4	1	1	2	23	1	3	1	1	0	0	0	0	0	1	0	0	0	1	1	50	360
1927	62	3	14	7	1	1	3	1	6	2	4	2	1	15	1	1	1	1	0	0	0	1	0	0	0	1	1	0	2	20	60
1928	42	5	14	4	1	1	2	2	4	2	3	2	2	22	1	3	1	1	1	0	1	0	1	1	0	1	1	0	1	60	60
1929	81	3	14	4	1	2	1	2	4	2	3	2	2	17	1	2	1	1	1	0	1	0	1	1	0	1	1	1	1	30	60
1930	53	4	15	2	1	2	1	2	6	2	3	2	1	16	1	3	1	1	1	0	1	1	0	0	0	0	1	0	1	180	200
1931	21	2	14	2	1	2	1	2	3	1	2	2	2	20	1	6	1	1	1	0	0	0	0	1	1	0	0	1	3	60	60
1932	11	6	15	3	1	2	1	1	4	2	3	2	1	17	1	6	1	1	1	0	1	1	1	1	0	1	1	1	1	300	300
1933	62	5	13	4	1	1	3	1	2	1	2	2	2	21	1	2	1	1	1	0	0	1	1	1	1	1	1	0	1	60	120
1934	51	3	13	5	 	2	1	1	4	3	1	5	1	16	1	1	1	1	1	1	0	1	0	0	0	1	1	0	2	20	100
1935	72	2	15	4	1	1	1	2	6	2	2	7	2	31	2	6	1	1	1	1	0	0	0	1	0	1	1	0	1	60	30
1936	53	3	14	5	1	1	2	1	2	1	4	1	1	31	1	4	1	1	1	0	0	0	1	1	0	1	1	0	1	60	80
1937	61	3	13	3	1	1	2	1	4	2	4	2	1	16	1	2	1	1	1	0	1	0	0	0	0	1	1	0	1	300	300
1938	52	1	15	5	1	1	1	1	6	2	2	4	1	16	1	2	0	0	0	0	0	0	0	0	0	1	1	0	6	0	0
1939	71	3	14	4	1	2	1	1	6	2	3	2	2	 	1	6	0	0	1	1	1	0	0	0	0	1	1	1	3	15	25
1940	71	5	15	5	1	2	1	1	4	3	1	7	2	21	1	5	1	1	1	0	0	0	1	1	1	1	1	0	1	600	1000
